target,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0.35270458459854126,0.6666024923324585,3.4729367826003e-07,0.3913584351539612,0.5175466537475586,-0.020877627655863762,0.4588613212108612,0.41657179594039917,-0.026042314246296883,0.5300909876823425,0.3688066303730011,-0.035571690648794174,0.5948396325111389,0.39854884147644043,-0.0429147332906723,0.5098534822463989,0.4458438456058502,0.06489616632461548,0.5651711821556091,0.4132906496524811,0.05417221039533615,0.5858587622642517,0.4138304591178894,0.02814616449177265,0.5939019918441772,0.4217716157436371,0.008505324833095074,0.518639087677002,0.5248404741287231,0.06412696838378906,0.5861645340919495,0.4957978427410126,0.046844035387039185,0.5998337268829346,0.4985218048095703,0.007624301593750715,0.594688892364502,0.5050500631332397,-0.017424549907445908,0.5182946920394897,0.5980925559997559,0.055427201092243195,0.5873805284500122,0.5761350989341736,0.04032779112458229,0.6007293462753296,0.5683751106262207,0.015223607420921326,0.5882430672645569,0.5697513222694397,0.0007438394823111594,0.512310802936554,0.6897518038749695,0.04367765039205551,0.5643578767776489,0.6661061644554138,0.03738834708929062,0.593044102191925,0.6487389802932739,0.026106752455234528,0.6062874794006348,0.633784294128418,0.017721710726618767
0,0.35100257396698,0.6754179000854492,6.867132924526231e-07,0.38695812225341797,0.516135036945343,-0.02416364476084709,0.44978806376457214,0.3990073502063751,-0.022326497361063957,0.5151314735412598,0.3411349654197693,-0.02283972129225731,0.5789597630500793,0.34747380018234253,-0.02151610516011715,0.48856276273727417,0.41821253299713135,0.07517289370298386,0.5394666790962219,0.37128305435180664,0.08106295764446259,0.5767724514007568,0.3653683066368103,0.06597501039505005,0.6118892431259155,0.36076420545578003,0.049932919442653656,0.5051936507225037,0.4960382282733917,0.0783444195985794,0.5587694644927979,0.4598332345485687,0.08250317722558975,0.6001813411712646,0.4501631259918213,0.05346294865012169,0.6377831697463989,0.44054967164993286,0.028762396425008774,0.5101957321166992,0.5693085789680481,0.07221432775259018,0.5646789073944092,0.5386331677436829,0.07027988135814667,0.6055988073348999,0.5248104929924011,0.04732262343168259,0.638262927532196,0.5182050466537476,0.02886885032057762,0.5124809741973877,0.6586297154426575,0.062151722609996796,0.5615850687026978,0.6226880550384521,0.0619569756090641,0.5984382033348083,0.604349672794342,0.05308162048459053,0.63402259349823,0.5874521732330322,0.04335242137312889
0,0.36869382858276367,0.7020210027694702,1.1441982223914238e-06,0.4116958677768707,0.5294703245162964,-0.054972995072603226,0.4769629240036011,0.40999412536621094,-0.052985236048698425,0.5489187240600586,0.36474141478538513,-0.04583768919110298,0.6193549633026123,0.3453407287597656,-0.03521362692117691,0.48572129011154175,0.3684680163860321,0.08242826163768768,0.5547923445701599,0.3388312757015228,0.09175441414117813,0.6102098226547241,0.35520443320274353,0.06740715354681015,0.657687246799469,0.36815354228019714,0.04336118325591087,0.5018075704574585,0.45538562536239624,0.10561816394329071,0.5744935870170593,0.42876291275024414,0.11122339963912964,0.6318780183792114,0.43646538257598877,0.0627724826335907,0.6878800392150879,0.44604209065437317,0.02092360146343708,0.508758544921875,0.528873085975647,0.11622408032417297,0.5771229863166809,0.5099716782569885,0.11244719475507736,0.6307092308998108,0.5063273310661316,0.06706256419420242,0.6784944534301758,0.5165929198265076,0.031392499804496765,0.5189626216888428,0.6123234033584595,0.12054022401571274,0.5762032866477966,0.5897589921951294,0.11798013001680374,0.6171839237213135,0.581878662109375,0.09609956294298172,0.6592682600021362,0.5731832385063171,0.0749235525727272
0,0.35524237155914307,0.6729552149772644,1.0882097285502823e-06,0.4089399576187134,0.5211858153343201,-0.06689174473285675,0.48083171248435974,0.42513394355773926,-0.07044307142496109,0.5589717626571655,0.40961992740631104,-0.06526302546262741,0.6328669786453247,0.4151037335395813,-0.05489395186305046,0.4762590825557709,0.33549752831459045,0.06186720356345177,0.5578973889350891,0.3475354015827179,0.05996523052453995,0.6117035150527954,0.3926404118537903,0.02952645905315876,0.6571488380432129,0.42559507489204407,0.0035083875991404057,0.4897228479385376,0.43018776178359985,0.09102088212966919,0.565940797328949,0.437424898147583,0.08641378581523895,0.6224306225776672,0.472522109746933,0.03486868366599083,0.6816133856773376,0.5034070014953613,-0.007474861573427916,0.4960193634033203,0.5091772675514221,0.10664992779493332,0.5646046996116638,0.5153120756149292,0.09181749075651169,0.6150331497192383,0.5362037420272827,0.040569279342889786,0.6653664112091064,0.5647115111351013,0.003705163486301899,0.5073585510253906,0.5930896997451782,0.11565562337636948,0.564681887626648,0.5886998176574707,0.10422767698764801,0.60234534740448,0.5982703566551208,0.07640662789344788,0.643351137638092,0.6049400568008423,0.052725594490766525
0,0.35266220569610596,0.6439808011054993,1.0923498621195904e-06,0.4083031415939331,0.5137801766395569,-0.07581089437007904,0.48268964886665344,0.4285874366760254,-0.08628179132938385,0.5573129057884216,0.41946089267730713,-0.08665343374013901,0.6289870142936707,0.43902507424354553,-0.08134031295776367,0.48406270146369934,0.3329389691352844,0.04412147402763367,0.5682857036590576,0.3634359836578369,0.03565176576375961,0.6149932742118835,0.41989174485206604,0.002831290476024151,0.651574969291687,0.4625650644302368,-0.023231448605656624,0.4931357800960541,0.42775675654411316,0.0758012905716896,0.5695212483406067,0.458425909280777,0.06165779381990433,0.6215531229972839,0.5085457563400269,0.007320914417505264,0.6717960834503174,0.5546311736106873,-0.03411947563290596,0.4953172504901886,0.5065073370933533,0.09383893758058548,0.5624678134918213,0.5366727709770203,0.07104220986366272,0.612357497215271,0.5681827664375305,0.015683457255363464,0.6572073698043823,0.6073156595230103,-0.021207066252827644,0.5037057995796204,0.5876224637031555,0.10497893393039703,0.5561970472335815,0.6020140647888184,0.08812351524829865,0.590023934841156,0.6181660890579224,0.05646738037467003,0.624197781085968,0.6353926658630371,0.03162570670247078
0,0.34941738843917847,0.6705536842346191,9.169464760816481e-07,0.40876504778862,0.5248135328292847,-0.04917997121810913,0.486331045627594,0.4470692276954651,-0.05420178547501564,0.5561014413833618,0.4373266100883484,-0.058915991336107254,0.6257344484329224,0.4690520763397217,-0.06111728772521019,0.5098996162414551,0.4492311477661133,0.08330616354942322,0.5719181299209595,0.4426944851875305,0.07774005830287933,0.6103528141975403,0.4745851159095764,0.040343329310417175,0.6308823227882385,0.511094331741333,0.010785987600684166,0.5102508068084717,0.5357134938240051,0.09747812896966934,0.5784792304039001,0.5396221280097961,0.08410770446062088,0.6169660687446594,0.5704445838928223,0.019329585134983063,0.6396462917327881,0.6070699095726013,-0.029061850160360336,0.5089638829231262,0.6082800626754761,0.09913253784179688,0.5729889869689941,0.6184325218200684,0.08233850449323654,0.6128499507904053,0.6363828182220459,0.02227858640253544,0.6269596219062805,0.669003963470459,-0.019154751673340797,0.5106992125511169,0.6879057884216309,0.0953204482793808,0.565294623374939,0.6952680349349976,0.08432590961456299,0.6009541153907776,0.7071480751037598,0.05172375962138176,0.6237306594848633,0.7244977355003357,0.024702519178390503
0,0.3649448752403259,0.709628701210022,6.65332947846764e-07,0.4101625680923462,0.5714313387870789,-0.03340229392051697,0.48336172103881836,0.48740339279174805,-0.0383787639439106,0.553394615650177,0.45592981576919556,-0.04533819481730461,0.6217146515846252,0.47053492069244385,-0.050984982401132584,0.5243390202522278,0.5014082193374634,0.07025225460529327,0.5817795395851135,0.4783017039299011,0.06809534877538681,0.618906557559967,0.4893110990524292,0.040643930435180664,0.6398804187774658,0.503916323184967,0.017243951559066772,0.5310519933700562,0.583118736743927,0.07702891528606415,0.597073495388031,0.5673933625221252,0.06651454418897629,0.6251850128173828,0.5802716016769409,0.016155986115336418,0.6318519115447998,0.5951632261276245,-0.020677858963608742,0.5306578278541565,0.6527205109596252,0.07497979700565338,0.5967404842376709,0.6476531028747559,0.06495513767004013,0.6262040138244629,0.6521928310394287,0.023450559005141258,0.6260555386543274,0.6671799421310425,-0.005920118652284145,0.5267840027809143,0.7372596263885498,0.06889596581459045,0.5800766944885254,0.7296258807182312,0.06408648937940598,0.6144492626190186,0.7304957509040833,0.04299174249172211,0.6335593461990356,0.7344043850898743,0.024615081027150154
0,0.36078643798828125,0.7108087539672852,5.375933369577979e-07,0.40264588594436646,0.5683655738830566,-0.028845984488725662,0.4730801582336426,0.4740593433380127,-0.03108406439423561,0.5424346327781677,0.4329516291618347,-0.03528469428420067,0.6084513664245605,0.44377952814102173,-0.03776644542813301,0.5156992673873901,0.4879987835884094,0.06607947498559952,0.5729852318763733,0.45637112855911255,0.06459329277276993,0.6066240668296814,0.4586476683616638,0.041639529168605804,0.6302570104598999,0.46155548095703125,0.02080472931265831,0.5259939432144165,0.5697298049926758,0.07031524926424026,0.5862073302268982,0.5400543808937073,0.06304139643907547,0.6176615953445435,0.5453858375549316,0.02088180184364319,0.6373152136802673,0.551904022693634,-0.011642090044915676,0.5269139409065247,0.6412814259529114,0.06602808088064194,0.5888990163803101,0.6225795745849609,0.05673222988843918,0.6219829320907593,0.621427595615387,0.022549116984009743,0.6352429389953613,0.6303971409797668,-0.0028591135051101446,0.5235273241996765,0.7275999784469604,0.058023180812597275,0.5725137591362,0.7029334306716919,0.052799075841903687,0.6067769527435303,0.696087658405304,0.035944655537605286,0.6329739093780518,0.6933044791221619,0.02033986710011959
0,0.37677302956581116,0.7576051354408264,1.0493615718587535e-06,0.4249437749385834,0.5964255332946777,-0.04761689156293869,0.49306726455688477,0.47964489459991455,-0.045639075338840485,0.5628392696380615,0.4318332374095917,-0.040036994963884354,0.6308533549308777,0.4077025353908539,-0.030768245458602905,0.5097824931144714,0.44619470834732056,0.07408739626407623,0.5751835107803345,0.4070826470851898,0.07935062795877457,0.6284538507461548,0.42426562309265137,0.056082434952259064,0.6754329204559326,0.43977677822113037,0.034216105937957764,0.5256653428077698,0.5307589769363403,0.0927225649356842,0.5961758494377136,0.4982122778892517,0.09672119468450546,0.6528847217559814,0.507885754108429,0.05335795879364014,0.7069649696350098,0.5135831236839294,0.016273755580186844,0.5334447622299194,0.6058641672134399,0.1001683920621872,0.6003440022468567,0.5786893963813782,0.09814179688692093,0.6543563604354858,0.5778291821479797,0.061736274510622025,0.7020032405853271,0.5853018760681152,0.032453689724206924,0.5404651761054993,0.6909782886505127,0.10174473375082016,0.598857581615448,0.6612945795059204,0.10213601589202881,0.6412690877914429,0.6488261222839355,0.08706433326005936,0.685019850730896,0.6374650001525879,0.07136349380016327
0,0.4044076204299927,0.7514863014221191,1.1302803386570304e-06,0.45426955819129944,0.6017543077468872,-0.07057073712348938,0.5193383693695068,0.4932711124420166,-0.07450679689645767,0.5959110856056213,0.451104998588562,-0.0677129477262497,0.6696621179580688,0.4226912260055542,-0.05517507344484329,0.5017426609992981,0.3755134344100952,0.0556241050362587,0.5930021405220032,0.37394317984580994,0.05625927448272705,0.6540398597717285,0.40617626905441284,0.02771262265741825,0.7011473178863525,0.42997443675994873,0.0030619711615145206,0.5201693177223206,0.4624294638633728,0.08930203318595886,0.6052630543708801,0.46053606271743774,0.08550804108381271,0.6713802814483643,0.4884737432003021,0.03390178456902504,0.7332728505134583,0.5162990689277649,-0.008115568198263645,0.5327069759368896,0.538404107093811,0.11026041954755783,0.6078498363494873,0.5360943675041199,0.09686043113470078,0.6682308316230774,0.5480834245681763,0.043345857411623,0.7249285578727722,0.569220781326294,0.004789684899151325,0.5507698059082031,0.616671085357666,0.12467747181653976,0.6083788275718689,0.6085028648376465,0.11239485442638397,0.6478239297866821,0.6102768778800964,0.0818675234913826,0.6912909746170044,0.6082884669303894,0.056763794273138046
0,0.3800891637802124,0.6737191677093506,9.915856935549527e-07,0.4350934624671936,0.552475094795227,-0.0761660486459732,0.5086768865585327,0.47034752368927,-0.0862702801823616,0.5843060612678528,0.46580445766448975,-0.08435119688510895,0.6551158428192139,0.4830227792263031,-0.07633104175329208,0.5099408030509949,0.36165934801101685,0.029081447049975395,0.5932102799415588,0.3986155688762665,0.01821691170334816,0.6423294544219971,0.45341265201568604,-0.012475304305553436,0.680354654788971,0.49976468086242676,-0.03643524646759033,0.5187892317771912,0.4494122266769409,0.06266637146472931,0.5954200625419617,0.4900512099266052,0.04727556183934212,0.6465892791748047,0.5464012622833252,-0.0013488633558154106,0.6958379149436951,0.5927281379699707,-0.03837352246046066,0.5210632681846619,0.527449369430542,0.08329653739929199,0.5873010754585266,0.5657947063446045,0.057456910610198975,0.6370652914047241,0.6029074192047119,0.004348686430603266,0.6836576461791992,0.6433329582214355,-0.0303697157651186,0.5285908579826355,0.6060765981674194,0.09752414375543594,0.5793914198875427,0.627585232257843,0.075725257396698,0.6120021939277649,0.6473339200019836,0.042405419051647186,0.6469576358795166,0.6650197505950928,0.0174870602786541
0,0.35912567377090454,0.6459829807281494,9.807085916690994e-07,0.4233497381210327,0.5059722661972046,-0.0497792512178421,0.4950997531414032,0.4340723752975464,-0.05146132782101631,0.559334933757782,0.4245569407939911,-0.051366206258535385,0.6266889572143555,0.44382721185684204,-0.04798022657632828,0.5106919407844543,0.41942304372787476,0.08733566850423813,0.5708195567131042,0.41585975885391235,0.084535613656044,0.6114257574081421,0.4525798559188843,0.04713685065507889,0.6358909010887146,0.4887309670448303,0.017374014481902122,0.5099771022796631,0.5037696361541748,0.10546319931745529,0.5807044506072998,0.5048150420188904,0.09618116915225983,0.622220516204834,0.5406423807144165,0.031118810176849365,0.6484845280647278,0.5790374875068665,-0.018251826986670494,0.5094900131225586,0.5728839635848999,0.1113230511546135,0.5745000243186951,0.5809532403945923,0.09925626218318939,0.6182920336723328,0.6020176410675049,0.041027843952178955,0.6388190388679504,0.6348671317100525,-0.0002097214455716312,0.5130015015602112,0.6489483714103699,0.11157769709825516,0.5666540265083313,0.6599612236022949,0.10565067082643509,0.6025283336639404,0.6713871955871582,0.07595515996217728,0.6285576820373535,0.685206949710846,0.05022241920232773
0,0.375190794467926,0.6825522780418396,7.514028652622073e-07,0.4264661371707916,0.5389222502708435,-0.026603830978274345,0.49755027890205383,0.4493802785873413,-0.025675615295767784,0.5620682835578918,0.41434377431869507,-0.02684919908642769,0.6238380670547485,0.433597207069397,-0.026584701612591743,0.5285924077033997,0.4701440930366516,0.0785815417766571,0.5800831913948059,0.4394350051879883,0.08749942481517792,0.6190892457962036,0.44617581367492676,0.07109744101762772,0.6516640186309814,0.45535361766815186,0.05395832657814026,0.5367714762687683,0.5531668663024902,0.08429215103387833,0.5911343097686768,0.5289373397827148,0.09056931734085083,0.630042314529419,0.5327624082565308,0.055890824645757675,0.657524824142456,0.537238359451294,0.026822246611118317,0.5365433692932129,0.624272882938385,0.08087223023176193,0.5911611318588257,0.6093500852584839,0.0832313820719719,0.6281322836875916,0.6064325571060181,0.053775038570165634,0.648760199546814,0.6072939038276672,0.029741467908024788,0.5334822535514832,0.7080219984054565,0.07341126352548599,0.583899974822998,0.6939246654510498,0.07802338898181915,0.6183128356933594,0.6856666207313538,0.06606215238571167,0.6448163986206055,0.6748631000518799,0.05271221697330475
